"","cluster","TF","overlap","TFtargetYes_clusterNo","clusterYes_TFtargetNo","neither","p","FDR","logFDR"
"507","1","Shg1",1,72,98,1315,0.994279058267691,1,0
"508","1","Sif2",1,57,98,1317,0.983730324538502,1,0
"509","1","Sin3",0,13,99,1317,1,1,0
"510","1","Sin4",0,58,99,1310,1,1,0
"511","1","Sip3",0,2,99,1318,1,1,0
"512","1","Sip4",0,1,99,1318,1,1,0
"513","1","Sir2",0,23,99,1317,1,1,0
"514","1","Sir3",0,51,99,1317,1,1,0
"515","1","Sir4",0,28,99,1317,1,1,0
"516","1","Ski6",0,2,99,1318,1,1,0
"517","1","Skn7",0,15,99,1317,1,1,0
"518","1","Sko1",0,43,99,1315,1,1,0
"519","1","Skp1",0,2,99,1316,1,1,0
"520","1","Sks1",0,1,99,1318,1,1,0
"521","1","Smc1",0,15,99,1315,1,1,0
"522","1","Smc3",0,93,99,1300,1,1,0
"523","1","Smc4",0,12,99,1316,1,1,0
"524","1","Smd1",0,107,99,1314,1,1,0
"525","1","Smt3",0,2,99,1318,1,1,0
"526","1","Snf1",0,1,99,1318,1,1,0
"527","1","Snf11",0,19,99,1316,1,1,0
"528","1","Snf2",2,94,97,1311,0.990432663886271,1,0
"529","1","Snf4",0,6,99,1318,1,1,0
"530","1","Snf6",1,72,98,1310,0.994384062784909,1,0
"531","1","Snf7",0,3,99,1318,1,1,0
"532","1","Snf8",0,3,99,1318,1,1,0
"533","1","Snt1",0,4,99,1318,1,1,0
"534","1","Snt2",0,14,99,1317,1,1,0
"535","1","Sod1",0,3,99,1318,1,1,0
"536","1","Soh1",1,57,98,1310,0.984065141949138,1,0
"537","1","Sok2",0,85,99,1309,1,1,0
"538","1","Spp1",3,114,96,1315,0.986312412462046,1,0
"539","1","Spt10",0,4,99,1318,1,1,0
"540","1","Spt15",81,978,18,1003,6.2181780464101e-11,2.07568705263499e-08,7.68283812363609
"541","1","Spt16",31,467,68,1252,0.214896206213415,1,0
"542","1","Spt2",3,200,96,1301,0.999875739831013,1,0
"543","1","Spt20",1,28,98,1315,0.875527611297016,1,0
"544","1","Spt21",0,24,99,1317,1,1,0
"545","1","Spt23",0,34,99,1313,1,1,0
"546","1","Spt3",7,67,92,1307,0.224356208298226,1,0
"547","1","Spt4",16,348,83,1271,0.920901987425575,1,0
"548","1","Spt5",37,561,62,1228,0.127479903516888,1,0
"549","1","Spt6",30,452,69,1252,0.236802573284976,1,0
"550","1","Spt7",24,263,75,1265,0.0541226325452944,1,0
"551","1","Spt8",0,13,99,1316,1,1,0
"552","1","Srb2",0,6,99,1318,1,1,0
"553","1","Srb4",0,67,99,1310,1,1,0
"554","1","Srb5",1,46,98,1312,0.96535274070753,1,0
"555","1","Srb6",0,41,99,1312,1,1,0
"556","1","Srb8",0,24,99,1314,1,1,0
"557","1","Srd1",0,1,99,1318,1,1,0
"558","1","Srm1",0,4,99,1318,1,1,0
"559","1","Ssa1",0,3,99,1318,1,1,0
"560","1","Ssl1",88,1723,11,758,6.19411807796201e-06,0.00124059336361468,2.90637054636405
"561","1","Ssl2",93,2598,6,478,0.00392657497946832,0.509727603816166,0.292661846967639
"562","1","Ssn2",0,16,99,1315,1,1,0
"563","1","Ssn3",0,7,99,1316,1,1,0
"564","1","Ssn8",0,30,99,1312,1,1,0
"565","1","Stb1",0,11,99,1316,1,1,0
"566","1","Stb2",0,3,99,1317,1,1,0
"567","1","Stb3",14,36,85,1316,2.30445337608165e-06,0.000489521762616132,3.31022799604878
"568","1","Stb4",0,22,99,1317,1,1,0
"569","1","Stb5",2,34,97,1312,0.720369958628073,1,0
"570","1","Stb6",0,4,99,1318,1,1,0
"571","1","Ste12",0,49,99,1313,1,1,0
"572","1","Sth1",0,9,99,1316,1,1,0
"573","1","Stm1",0,1,99,1318,1,1,0
"574","1","Stp1",0,32,99,1315,1,1,0
"575","1","Stp2",0,48,99,1315,1,1,0
"576","1","Stp4",0,17,99,1318,1,1,0
"577","1","Sua7",93,3940,6,173,0.873641241475928,1,0
"578","1","Sub1",58,526,41,1209,1.53514706374925e-08,4.48390871536759e-06,5.34834323747218
"579","1","Sum1",1,75,98,1315,0.995346652999349,1,0
"580","1","Sut1",0,48,99,1313,1,1,0
"581","1","Suv3",0,8,99,1318,1,1,0
"582","1","Swc7",2,141,97,1265,0.99956379200861,1,0
"583","1","Swd1",1,69,98,1315,0.992963491384103,1,0
"584","1","Swd2",1,73,98,1309,0.994778933370345,1,0
"585","1","Swd3",0,20,99,1318,1,1,0
"586","1","Swi1",0,73,99,1308,1,1,0
"587","1","Swi3",2,104,97,1304,0.994869284202117,1,0
"588","1","Swi4",0,68,99,1303,1,1,0
"589","1","Swi5",0,14,99,1317,1,1,0
"590","1","Swi6",0,62,99,1310,1,1,0
"591","1","Swr1",2,122,97,1277,0.9984929941312,1,0
"592","1","Taf1",55,102,44,1306,6.00859104037753e-32,7.02003719884108e-29,28.1536605865584
"593","1","Taf10",60,168,39,1282,3.87063834988198e-28,2.4666522575157e-25,24.607892071948
"594","1","Taf11",47,74,52,1309,1.37683129810377e-28,9.65158739970741e-26,25.0154012522274
"595","1","Taf12",63,154,36,1292,7.87986725201338e-33,1.10475738873228e-29,28.9567330851493
"596","1","Taf13",61,112,38,1302,1.15058983241311e-36,6.16230796247102e-33,32.2102566015303
"597","1","Taf14",54,88,45,1310,2.65682192602774e-33,4.65608042536362e-30,29.3319795266421
"598","1","Taf2",77,521,22,1153,2.77766920046777e-20,1.21696631845494e-17,16.9147214414179
"599","1","Taf3",78,468,21,1200,5.36996719401451e-24,3.13695583583681e-21,20.5034915955475
"600","1","Taf4",59,202,40,1272,6.42126161532041e-24,3.46254184026124e-21,20.4606049700185
"601","1","Taf5",59,116,40,1301,6.86732718090987e-34,1.60466545127261e-30,29.7946154977207
"602","1","Taf6",62,120,37,1300,1.75814777816577e-36,6.16230796247102e-33,32.2102566015303
"603","1","TAF7",59,143,40,1303,2.67039630449778e-30,2.33993476181618e-27,26.6307962507002
"604","1","Taf8",66,206,33,1269,5.5310339922271e-30,4.30806092061244e-27,26.3657181639398
"605","1","Taf9",63,171,36,1284,9.13483803410361e-31,9.14788780272376e-28,27.03867917058
"606","1","Tap42",0,4,99,1317,1,1,0
"607","1","Tbf1",3,58,96,1303,0.797461351096049,1,0
"608","1","Tbs1",0,6,99,1318,1,1,0
"609","1","Tda9",0,53,99,1312,1,1,0
"610","1","Tea1",0,11,99,1316,1,1,0
"611","1","Tec1",0,3,99,1318,1,1,0
"612","1","Tel2",0,4,99,1318,1,1,0
"613","1","TFA1",91,2141,8,572,0.000510539389279272,0.0715776223769539,1.14522273184317
"614","1","Tfa2",94,3126,5,336,0.0760054691714372,1,0
"615","1","Tfb1",85,1066,14,952,9.74298748129012e-12,3.41491711219219e-09,8.46661983316969
"616","1","Tfb2",87,1274,12,882,7.16061827565669e-10,2.28163336874334e-07,6.64175414025252
"617","1","Tfb3",90,1576,9,772,4.28778086836994e-08,1.1132349587879e-05,4.95341316402476
"618","1","Tfb4",93,2969,6,380,0.0612135781038547,1,0
"619","1","Tfb6",0,1,99,1318,1,1,0
"620","1","TFC1",0,25,99,1316,1,1,0
"621","1","Tfc3",0,24,99,1316,1,1,0
"622","1","Tfc4",0,15,99,1317,1,1,0
"623","1","TFC6",0,20,99,1317,1,1,0
"624","1","Tfc7",0,23,99,1316,1,1,0
"625","1","Tfc8",0,27,99,1316,1,1,0
"626","1","Tfg1",91,2570,8,461,0.0283470428507274,1,0
"627","1","Tfg2",0,4,99,1318,1,1,0
"628","1","Thi3",0,6,99,1318,1,1,0
"629","1","Tho1",0,18,99,1317,1,1,0
"630","1","Thp2",0,29,99,1318,1,1,0
"631","1","Tma46",0,9,99,1318,1,1,0
"632","1","TOA1",87,989,12,1001,4.29496922086975e-15,1.58461759148931e-12,11.8000755271016
"633","1","Tod6",0,4,99,1318,1,1,0
"634","1","Tom1",0,1,99,1318,1,1,0
"635","1","TOP1",0,49,99,1318,1,1,0
"636","1","Top2",0,8,99,1318,1,1,0
"637","1","Top3",0,2,99,1318,1,1,0
"638","1","Tor1",0,4,99,1318,1,1,0
"639","1","Tos4",0,3,99,1318,1,1,0
"640","1","Tpd3",0,3,99,1318,1,1,0
"641","1","Tpk1",1,86,98,1314,0.997819497049824,1,0
"642","1","Tpk2",0,9,99,1316,1,1,0
"643","1","Tpk3",0,4,99,1318,1,1,0
"644","1","Tra1",0,11,99,1315,1,1,0
"645","1","Trm1",0,3,99,1318,1,1,0
"646","1","Trp5",0,7,99,1318,1,1,0
"647","1","Tup1",1,73,98,1312,0.994719644647483,1,0
"648","1","Uaf30",0,10,99,1318,1,1,0
"649","1","Uba2",0,8,99,1318,1,1,0
"650","1","Ubc13",0,1,99,1318,1,1,0
"651","1","Ubp12",0,14,99,1316,1,1,0
"652","1","Ubp8",11,139,88,1292,0.376377890646217,1,0
"653","1","Uga3",0,3,99,1318,1,1,0
"654","1","Ume1",3,107,96,1308,0.980932084684701,1,0
"655","1","Ume6",0,96,99,1301,1,1,0
"656","1","Ung1",0,4,99,1318,1,1,0
"657","1","Upc2",0,7,99,1318,1,1,0
"658","1","Ura4",0,4,99,1317,1,1,0
"659","1","Urc2",0,20,99,1316,1,1,0
"660","1","Ure2",0,2,99,1318,1,1,0
"661","1","Uth1",0,4,99,1318,1,1,0
"662","1","Utp10",0,1,99,1318,1,1,0
"663","1","Utp15",0,6,99,1318,1,1,0
"664","1","Utp5",0,5,99,1318,1,1,0
"665","1","Utp8",0,1,99,1318,1,1,0
"666","1","Utp9",0,8,99,1317,1,1,0
"667","1","Vid21",5,19,94,1311,0.0212954347930926,1,0
"668","1","Vid22",0,37,99,1310,1,1,0
"669","1","Vid27",0,53,99,1315,1,1,0
"670","1","Vps36",0,6,99,1316,1,1,0
"671","1","Vps71",6,281,93,1211,0.999907966307065,1,0
"672","1","Vps72",1,62,98,1299,0.989153720341816,1,0
"673","1","Vps75",0,1,99,1318,1,1,0
"674","1","War1",0,57,99,1314,1,1,0
"675","1","Whi5",0,5,99,1318,1,1,0
"676","1","Wtm1",0,6,99,1318,1,1,0
"677","1","Wtm2",0,57,99,1311,1,1,0
"678","1","Xbp1",0,1,99,1318,1,1,0
"679","1","Yaf9",0,7,99,1318,1,1,0
"680","1","Yap1",1,52,98,1313,0.977199210911106,1,0
"681","1","Yap3",0,4,99,1317,1,1,0
"682","1","Yap5",0,10,99,1317,1,1,0
"683","1","Yap7",0,58,99,1308,1,1,0
"684","1","Ycg1",0,1,99,1318,1,1,0
"685","1","Ycs4",0,17,99,1315,1,1,0
"686","1","Ydr1",22,154,77,1283,0.00113749703062589,0.156350082052695,0.805901886502765
"687","1","Yen1",0,4,99,1317,1,1,0
"688","1","Yhp1",0,1,99,1318,1,1,0
"689","1","Yku70",0,26,99,1314,1,1,0
"690","1","Yku80",0,8,99,1317,1,1,0
"691","1","YLL032C",0,7,99,1318,1,1,0
"692","1","YLR278C",1,81,98,1306,0.997030322982093,1,0
"693","1","Yng1",0,9,99,1316,1,1,0
"694","1","Yng2",11,32,88,1312,8.28111845541093e-05,0.0138215810410549,1.85944227547612
"695","1","Yox1",0,26,99,1316,1,1,0
"696","1","Yrm1",2,38,97,1310,0.772951619359876,1,0
"697","1","Yrr1",1,29,98,1311,0.8847924120686,1,0
"698","1","Ysh1",9,336,90,1260,0.99943563067003,1,0
"699","1","Yta7",19,401,80,1265,0.892546156326412,1,0
"700","1","Zap1",0,46,99,1312,1,1,0
"701","1","Zms1",0,2,99,1318,1,1,0
"702","2","Aap1",0,13,153,1263,1,1,0
"703","2","Abf1",14,237,139,1186,0.996274300097419,1,0
"704","2","Ace2",0,25,153,1262,1,1,0
"705","2","Aco1",0,3,153,1264,1,1,0
"706","2","Acs2",2,83,151,1254,0.999144178640867,1,0
"707","2","Ada1",0,42,153,1260,1,1,0
"708","2","Ada2",3,146,150,1233,0.999987565574602,1,0
"709","2","Ade12",0,2,153,1264,1,1,0
"710","2","Adr1",0,6,153,1264,1,1,0
"711","2","Aft2",1,10,152,1263,0.714389674064949,1,0
"712","2","Ahc1",0,7,153,1264,1,1,0
"713","2","Aor1",5,28,148,1261,0.267766499852313,1,0
"714","2","Apc5",0,18,153,1262,1,1,0
"715","2","Arg81",0,2,153,1263,1,1,0
"716","2","Arg82",0,23,153,1262,1,1,0
"717","2","Aro3",0,1,153,1264,1,1,0
"718","2","Aro4",0,3,153,1264,1,1,0
"719","2","Aro80",0,2,153,1264,1,1,0
"720","2","Aro9",0,5,153,1264,1,1,0
"721","2","Arp4",0,1,153,1264,1,1,0
"722","2","Arp5",0,2,153,1264,1,1,0
"723","2","Arp6",0,10,153,1264,1,1,0
"724","2","Arp7",2,76,151,1249,0.998354963550052,1,0
"725","2","Arp8",0,5,153,1264,1,1,0
"726","2","Arr1",0,1,153,1263,1,1,0
"727","2","Arx1",0,7,153,1264,1,1,0
"728","2","Asf1",0,2,153,1264,1,1,0
"729","2","Asf2",0,25,153,1263,1,1,0
"730","2","Asg1",0,106,153,1255,1,1,0
"731","2","Ash1",0,35,153,1260,1,1,0
"732","2","Ask10",0,7,153,1264,1,1,0
"733","2","Azf1",0,17,153,1263,1,1,0
"734","2","Bas1",0,41,153,1257,1,1,0
"735","2","Bcy1",0,60,153,1264,1,1,0
"736","2","Bdf1",62,572,91,1047,0.117032851164002,1,0
"737","2","Bdf2",21,250,132,1172,0.908266273743597,1,0
"738","2","Bdp1",1,15,152,1264,0.837649626603997,1,0
"739","2","Bem4",0,5,153,1264,1,1,0
"740","2","Bim1",0,2,153,1264,1,1,0
"741","2","Bmh1",0,3,153,1264,1,1,0
"742","2","Bre1",0,46,153,1264,1,1,0
"743","2","Bre2",0,20,153,1264,1,1,0
"744","2","Brf1",0,9,153,1264,1,1,0
"745","2","Brn1",0,20,153,1261,1,1,0
"746","2","Bud22",0,1,153,1264,1,1,0
"747","2","Bud6",0,5,153,1264,1,1,0
"748","2","Bur2",6,245,147,1231,0.999999497031006,1,0
"749","2","Bur6",26,383,127,1153,0.990788947824551,1,0
"750","2","Bye1",6,183,147,1214,0.999945890394829,1,0
"751","2","Cac2",0,2,153,1264,1,1,0
"752","2","Cad1",0,32,153,1261,1,1,0
"753","2","Caf130",0,7,153,1264,1,1,0
"754","2","Caf16",0,1,153,1264,1,1,0
"755","2","Caf4",0,7,153,1264,1,1,0
"756","2","Caf40",0,6,153,1264,1,1,0
"757","2","Cam1",0,3,153,1264,1,1,0
"758","2","Car1",0,1,153,1264,1,1,0
"759","2","Car2",0,3,153,1264,1,1,0
"760","2","Cbc2",3,170,150,1240,0.999998528898487,1,0
"761","2","Cbf1",2,93,151,1245,0.999697657311365,1,0
"762","2","Cca1",0,62,153,1262,1,1,0
"763","2","Ccl1",46,629,107,1062,0.968535393767071,1,0
"764","2","Cdc26",0,8,153,1264,1,1,0
"765","2","Cdc28",0,1,153,1264,1,1,0
"766","2","Cdc36",0,4,153,1264,1,1,0
"767","2","Cdc39",0,5,153,1264,1,1,0
"768","2","Cdc46",1,58,152,1257,0.998684236476053,1,0
"769","2","Cdc47",0,5,153,1264,1,1,0
"770","2","Cdc53",0,4,153,1264,1,1,0
"771","2","Cet1",106,2060,47,598,0.991432074376857,1,0
"772","2","Cft1",3,160,150,1244,0.999996138783995,1,0
"773","2","Cha4",0,20,153,1263,1,1,0
"774","2","Chd1",0,20,153,1264,1,1,0
"775","2","Chz1",0,2,153,1264,1,1,0
"776","2","Cin5",1,111,152,1253,0.999995848158245,1,0
"777","2","Cka1",1,49,152,1260,0.996402204141503,1,0
"778","2","Cka2",0,35,153,1263,1,1,0
"779","2","Ckb1",0,2,153,1264,1,1,0
"780","2","Ckb2",0,21,153,1263,1,1,0
"781","2","Cks1",0,7,153,1264,1,1,0
"782","2","Cln1",0,6,153,1263,1,1,0
"783","2","Cmr3",0,37,153,1260,1,1,0
"784","2","Cpr1",0,2,153,1264,1,1,0
"785","2","Crz1",0,18,153,1262,1,1,0
"786","2","Cse2",1,39,152,1260,0.989093550025409,1,0
"787","2","Cse4",0,6,153,1263,1,1,0
"788","2","Csl4",0,2,153,1264,1,1,0
"789","2","Csn12",0,63,153,1263,1,1,0
"790","2","Csr2",0,2,153,1264,1,1,0
"791","2","CTDSer2",1,125,152,1249,0.999999092657414,1,0
"792","2","CTDSer5",36,669,117,1093,0.99991151915404,1,0
"793","2","CTDSer7",31,575,122,1092,0.999929241589754,1,0
"794","2","Ctk1",0,59,153,1264,1,1,0
"795","2","Ctk2",1,58,152,1261,0.998658375778704,1,0
"796","2","Ctk3",0,2,153,1264,1,1,0
"797","2","Ctr9",1,107,152,1260,0.999993248973826,1,0
"798","2","Cts1",0,7,153,1264,1,1,0
"799","2","Cup2",0,39,153,1262,1,1,0
"800","2","Cup9",0,20,153,1263,1,1,0
"801","2","Cyc8",0,82,153,1253,1,1,0
"802","2","Dal81",0,1,153,1264,1,1,0
"803","2","Dat1",1,118,152,1254,0.999998004476382,1,0
"804","2","Dbf4",0,9,153,1264,1,1,0
"805","2","Dbp2",0,46,153,1263,1,1,0
"806","2","Dbp3",0,3,153,1264,1,1,0
"807","2","Dcp1",0,1,153,1264,1,1,0
"808","2","Dcp2",0,2,153,1264,1,1,0
"809","2","Ddp1",0,22,153,1262,1,1,0
"810","2","Dep1",0,1,153,1264,1,1,0
"811","2","Dhh1",0,1,153,1264,1,1,0
"812","2","Dig1",0,46,153,1259,1,1,0
"813","2","Dot1",0,7,153,1264,1,1,0
"814","2","DOT5",0,1,153,1264,1,1,0
"815","2","Dot6",0,3,153,1264,1,1,0
"816","2","Dst1",1,99,152,1252,0.999985177756476,1,0
"817","2","Eaf3",0,8,153,1264,1,1,0
"818","2","Eaf5",1,57,152,1254,0.998552198293567,1,0
"819","2","Eaf6",1,14,152,1257,0.819843232451303,1,0
"820","2","Eaf7",0,19,153,1262,1,1,0
"821","2","Ecm22",1,27,152,1261,0.958184750897952,1,0
"822","2","Ecm5",0,6,153,1262,1,1,0
"823","2","Edc3",0,3,153,1264,1,1,0
"824","2","Eds1",0,3,153,1263,1,1,0
"825","2","Ela1",0,3,153,1264,1,1,0
"826","2","Elc1",0,7,153,1264,1,1,0
"827","2","Elf1",2,160,151,1252,0.9999995459435,1,0
"828","2","Elp2",0,4,153,1264,1,1,0
"829","2","Elp4",0,5,153,1264,1,1,0
"830","2","Elp6",0,7,153,1262,1,1,0
"831","2","Esa1",1,78,152,1237,0.999870118817894,1,0
"832","2","Esc2",0,37,153,1261,1,1,0
"833","2","Ess1",0,41,153,1262,1,1,0
"834","2","Fap7",0,2,153,1264,1,1,0
"835","2","Fcp1",0,2,153,1264,1,1,0
"836","2","Fhl1",2,132,151,1235,0.99999414002331,1,0
"837","2","Fkh1",4,195,149,1230,0.999999020337337,1,0
"838","2","Fkh2",2,66,151,1254,0.99553916750359,1,0
"839","2","Fpr3",0,3,153,1264,1,1,0
"840","2","Fpr4",0,5,153,1264,1,1,0
"841","2","Fra1",0,4,153,1263,1,1,0
"842","2","Fun30",1,48,152,1259,0.995997993875383,1,0
"843","2","Fzf1",0,42,153,1258,1,1,0
"844","2","Gal11",1,35,152,1259,0.983016983408702,1,0
"845","2","Gal3",0,2,153,1264,1,1,0
"846","2","Gal4",0,16,153,1262,1,1,0
"847","2","Gat1",0,2,153,1264,1,1,0
"848","2","Gcn4",1,23,152,1262,0.934321851768722,1,0
"849","2","Gcn5",0,42,153,1255,1,1,0
"850","2","Gcr1",0,84,153,1251,1,1,0
"851","2","Gdh1",0,19,153,1264,1,1,0
"852","2","Gis1",0,35,153,1261,1,1,0
"853","2","Gln3",0,38,153,1261,1,1,0
"854","2","God1",9,53,144,1240,0.201345116117091,1,0
"855","2","Gpb2",0,3,153,1264,1,1,0
"856","2","Gpx2",0,3,153,1264,1,1,0
"857","2","Grs1",0,2,153,1264,1,1,0
"858","2","Gtr1",0,5,153,1263,1,1,0
"859","2","Gtr2",0,1,153,1264,1,1,0
"860","2","Gts1",0,41,153,1262,1,1,0
"861","2","Gzf3",0,60,153,1261,1,1,0
"862","2","H2B",0,5,153,1262,1,1,0
"863","2","H2BK123ub",2,25,151,1260,0.800625767586727,1,0
"864","2","H3",0,10,153,1262,1,1,0
"865","2","H3K27ac",2,38,151,1252,0.937653633492383,1,0
"866","2","H3K36me3",0,9,153,1263,1,1,0
"867","2","H3K4me3",84,2239,69,689,0.999999996005563,1,0
"868","2","H3K9ac",1,46,152,1249,0.995198690383118,1,0
"869","2","H4K12ac",6,124,147,1236,0.994433827643622,1,0
"870","2","Haa1",0,3,153,1264,1,1,0
"871","2","Hac1",0,6,153,1264,1,1,0
"872","2","Hal9",0,11,153,1263,1,1,0
"873","2","Ham1",0,7,153,1264,1,1,0
"874","2","Hap1",2,23,151,1261,0.764119993849765,1,0
"875","2","Hap2",0,17,153,1262,1,1,0
"876","2","Hap3",0,37,153,1258,1,1,0
"877","2","Hap5",0,30,153,1261,1,1,0
"878","2","Hat2",0,2,153,1264,1,1,0
"879","2","Hch1",0,2,153,1264,1,1,0
"880","2","Hcm1",0,1,153,1264,1,1,0
"881","2","Hda1",2,65,151,1260,0.994943636653478,1,0
"882","2","Hem2",0,17,153,1263,1,1,0
"883","2","Hhf1",0,6,153,1262,1,1,0
"884","2","Hhf2",0,13,153,1260,1,1,0
"885","2","Hho1",0,8,153,1264,1,1,0
"886","2","Hht1",0,5,153,1262,1,1,0
"887","2","Hht2",0,2,153,1262,1,1,0
"888","2","Hif1",0,2,153,1264,1,1,0
"889","2","Hir1",0,30,153,1263,1,1,0
"890","2","Hir2",0,10,153,1264,1,1,0
"891","2","Hir3",0,5,153,1264,1,1,0
"892","2","Hmo1",3,60,150,1246,0.969847110415848,1,0
"893","2","Hms1",0,3,153,1264,1,1,0
"894","2","Hms2",0,40,153,1261,1,1,0
"895","2","Hmt1",0,9,153,1264,1,1,0
"896","2","Hog1",0,2,153,1264,1,1,0
"897","2","Hom6",0,11,153,1263,1,1,0
"898","2","Hos1",0,6,153,1264,1,1,0
"899","2","Hos2",0,73,153,1261,1,1,0
"900","2","Hos3",0,4,153,1264,1,1,0
"901","2","Hos4",0,8,153,1263,1,1,0
"902","2","Hot1",0,13,153,1263,1,1,0
"903","2","Hpa3",0,9,153,1264,1,1,0
"904","2","Hpc2",0,28,153,1264,1,1,0
"905","2","Hpr1",0,10,153,1264,1,1,0
"906","2","Hpt1",0,2,153,1264,1,1,0
"907","2","Hrb1",1,143,152,1255,0.999999853020444,1,0
"908","2","Hrr25",0,2,153,1264,1,1,0
"909","2","Hsf1",1,72,152,1247,0.999732447602406,1,0
"910","2","Hsl7",0,8,153,1264,1,1,0
"911","2","Hst1",0,92,153,1260,1,1,0
"912","2","Hst3",0,27,153,1255,1,1,0
"913","2","Hta2",0,6,153,1262,1,1,0
"914","2","Htb2",0,6,153,1262,1,1,0
"915","2","Htl1",4,40,149,1254,0.701539576981573,1,0
"916","2","Htz1",105,3397,48,390,0.99999999999907,1,0
"917","2","Hxk2",0,7,153,1264,1,1,0
"918","2","Idi1",0,1,153,1264,1,1,0
"919","2","Ies1",0,7,153,1264,1,1,0
"920","2","Ies2",0,2,153,1264,1,1,0
"921","2","Ies3",1,76,152,1256,0.999817243056288,1,0
"922","2","Ies4",0,5,153,1264,1,1,0
"923","2","Ies5",0,3,153,1264,1,1,0
"924","2","Ies6",0,23,153,1262,1,1,0
"925","2","Ifh1",2,102,151,1241,0.999879319583578,1,0
"926","2","Iki1",0,6,153,1263,1,1,0
"927","2","Iki3",0,6,153,1264,1,1,0
"928","2","Ilv5",0,5,153,1264,1,1,0
"929","2","Imd2",0,5,153,1264,1,1,0
"930","2","Iml2",0,6,153,1264,1,1,0
"931","2","Ino2",0,11,153,1263,1,1,0
"932","2","Ino4",0,11,153,1263,1,1,0
"933","2","Ino80",0,5,153,1264,1,1,0
"934","2","Ioc2",0,6,153,1264,1,1,0
"935","2","Ioc3",0,5,153,1264,1,1,0
"936","2","Ioc4",0,8,153,1264,1,1,0
"937","2","Irc20",0,3,153,1264,1,1,0
"938","2","Irr1",0,4,153,1264,1,1,0
"939","2","Isw1",0,6,153,1264,1,1,0
"940","2","Isw2",0,3,153,1264,1,1,0
"941","2","Itc1",0,5,153,1264,1,1,0
"942","2","Iwr1",0,4,153,1264,1,1,0
"943","2","Iws1",3,179,150,1246,0.99999930604804,1,0
"944","2","Ixr1",0,9,153,1264,1,1,0
"945","2","Jhd1",0,2,153,1264,1,1,0
"946","2","Jhd2",0,5,153,1264,1,1,0
"947","2","Kae1",0,3,153,1263,1,1,0
"948","2","Kar2",0,3,153,1264,1,1,0
"949","2","Kar4",3,26,150,1263,0.60932683356511,1,0
"950","2","Kin28",105,1915,48,636,0.967511347106283,1,0
"951","2","Kss1",0,5,153,1264,1,1,0
"952","2","Kti12",0,1,153,1264,1,1,0
"953","2","Lea1",0,48,153,1262,1,1,0
"954","2","Leo1",1,152,152,1253,0.999999943460901,1,0
"955","2","Leu3",1,8,152,1263,0.641579550845376,1,0
"956","2","Lge1",0,1,153,1264,1,1,0
"957","2","Lrg1",0,5,153,1264,1,1,0
"958","2","Lys14",0,10,153,1261,1,1,0
"959","2","Lys20",1,94,152,1257,0.999973642935887,1,0
"960","2","Lys21",0,11,153,1264,1,1,0
"961","2","Mac1",2,63,151,1256,0.993988067255372,1,0
"962","2","Maf1",0,23,153,1264,1,1,0
"963","2","Mal33",0,3,153,1264,1,1,0
"964","2","Mas6",0,7,153,1264,1,1,0
"965","2","Matalpha2",0,10,153,1263,1,1,0
"966","2","Mbf1",0,2,153,1264,1,1,0
"967","2","Mbp1",0,37,153,1257,1,1,0
"968","2","Mcd1",0,9,153,1263,1,1,0
"969","2","Mck1",0,2,153,1264,1,1,0
"970","2","Mcm1",2,92,151,1253,0.999647282959624,1,0
"971","2","Mcm16",0,1,153,1263,1,1,0
"972","2","Med1",0,5,153,1263,1,1,0
"973","2","Med11",0,47,153,1255,1,1,0
"974","2","Med2",0,98,153,1253,1,1,0
"975","2","Med20",0,3,153,1263,1,1,0
"976","2","Med4",0,62,153,1258,1,1,0
"977","2","Med6",0,71,153,1255,1,1,0
"978","2","Med8",0,9,153,1263,1,1,0
"979","2","Met18",0,4,153,1264,1,1,0
"980","2","Met28",0,32,153,1260,1,1,0
"981","2","Met30",0,1,153,1264,1,1,0
"982","2","Met31",0,29,153,1256,1,1,0
"983","2","Met32",0,11,153,1263,1,1,0
"984","2","Met4",1,42,152,1253,0.992381407593698,1,0
"985","2","Mft1",0,41,153,1264,1,1,0
"986","2","Mga2",0,2,153,1264,1,1,0
"987","2","Mif2",0,5,153,1263,1,1,0
"988","2","Mig1",0,59,153,1258,1,1,0
"989","2","Mig2",0,74,153,1258,1,1,0
"990","2","Mig3",0,2,153,1262,1,1,0
"991","2","Mlp1",0,17,153,1263,1,1,0
"992","2","Mot1",21,328,132,1171,0.994774217829898,1,0
"993","2","Mot2",0,3,153,1264,1,1,0
"994","2","Mot3",0,128,153,1253,1,1,0
"995","2","Msi1",0,4,153,1264,1,1,0
"996","2","Msn1",0,3,153,1264,1,1,0
"997","2","Msn2",0,7,153,1263,1,1,0
"998","2","Msn4",0,7,153,1263,1,1,0
"999","2","Mss11",0,12,153,1263,1,1,0
"1000","2","Mth1",0,8,153,1264,1,1,0
"1001","2","Mud1",0,52,153,1260,1,1,0
"1002","2","Mus81",0,2,153,1264,1,1,0
"1003","2","Nab2",0,29,153,1263,1,1,0
"1004","2","Naf1",0,15,153,1264,1,1,0
"1005","2","Nan1",0,2,153,1264,1,1,0
"1006","2","Nap1",0,1,153,1264,1,1,0
"1007","2","Ncb2",13,247,140,1194,0.998929669462449,1,0
"1008","2","Ncl1",2,43,151,1263,0.95929869962937,1,0
